代码,名称,全称,上一级代码
12010608,南头窑街,天津市市辖区红桥区南头窑街,12010600
12010609,咸阳北路街,天津市市辖区红桥区咸阳北路街,12010600
12010610,丁字沽街,天津市市辖区红桥区丁字沽街,12010600
12010699,不详乡镇,天津市市辖区红桥区不详乡镇,12010600
12011000,东丽区,天津市市辖区东丽区,12010000
12011001,张贵庄街,天津市市辖区东丽区张贵庄街,12011000
12011002,金桥街,天津市市辖区东丽区金桥街,12011000
12011003,军粮城街,天津市市辖区东丽区军粮城街,12011000
12011004,丰年村街,天津市市辖区东丽区丰年村街,12011000
12011005,金钟街,天津市市辖区东丽区金钟街,12011000
12011006,华明街,天津市市辖区东丽区华明街,12011000
12011008,万新街,天津市市辖区东丽区万新街,12011000
12011010,无瑕街,天津市市辖区东丽区无瑕街,12011000
12011011,新立街,天津市市辖区东丽区新立街,12011000
12011099,不详乡镇,天津市市辖区东丽区不详乡镇,12011000
12011100,西青区,天津市市辖区西青区,12010000
12011101,杨柳青镇,天津市市辖区西青区杨柳青镇,12011100
12011102,大寺镇,天津市市辖区西青区大寺镇,12011100
12011103,张家窝镇,天津市市辖区西青区张家窝镇,12011100
12011104,精武镇,天津市市辖区西青区精武镇,12011100
12011105,辛口镇,天津市市辖区西青区辛口镇,12011100
12011106,中北镇,天津市市辖区西青区中北镇,12011100
12011107,西营门街,天津市市辖区西青区西营门街,12011100
12011108,李七庄街,天津市市辖区西青区李七庄街,12011100
12011109,王稳庄镇,天津市市辖区西青区王稳庄镇,12011100
12011110,杨柳青农场,天津市市辖区西青区杨柳青农场,12011100
12011111,工农联盟农场,天津市市辖区西青区工农联盟农场,12011100
12011112,一石化,天津市市辖区西青区一石化,12011100
12011113,二石化,天津市市辖区西青区二石化,12011100
12011199,不详乡镇,天津市市辖区西青区不详乡镇,12011100
12011200,津南区,天津市市辖区津南区,12010000
12011201,小站镇,天津市市辖区津南区小站镇,12011200
12011202,双桥河镇,天津市市辖区津南区双桥河镇,12011200
12011203,北闸口镇,天津市市辖区津南区北闸口镇,12011200
12011204,葛沽镇,天津市市辖区津南区葛沽镇,12011200
12011205,辛庄镇,天津市市辖区津南区辛庄镇,12011200
12011206,双港镇,天津市市辖区津南区双港镇,12011200
12011207,咸水沽镇,天津市市辖区津南区咸水沽镇,12011200
12011208,八里台镇,天津市市辖区津南区八里台镇,12011200
12011299,不详乡镇,天津市市辖区津南区不详乡镇,12011200
12011300,北辰区,天津市市辖区北辰区,12010000
12011301,北仓镇,天津市市辖区北辰区北仓镇,12011300
12011302,天穆镇,天津市市辖区北辰区天穆镇,12011300
12011303,青光镇,天津市市辖区北辰区青光镇,12011300
12011304,双口镇,天津市市辖区北辰区双口镇,12011300
12011305,双街镇,天津市市辖区北辰区双街镇,12011300
12011307,大张庄镇,天津市市辖区北辰区大张庄镇,12011300
12011308,小淀镇,天津市市辖区北辰区小淀镇,12011300
12011309,宜兴埠镇,天津市市辖区北辰区宜兴埠镇,12011300
12011310,西堤头镇,天津市市辖区北辰区西堤头镇,12011300
12011313,果园新村街,天津市市辖区北辰区果园新村街,12011300
12011314,集贤里街,天津市市辖区北辰区集贤里街,12011300
12011315,瑞景街,天津市市辖区北辰区瑞景街,12011300
12011316,普东街,天津市市辖区北辰区普东街,12011300
12011399,不详乡镇,天津市市辖区北辰区不详乡镇,12011300
12011400,武清区,天津市市辖区武清区,12010000
12011401,杨村街,天津市市辖区武清区杨村街,12011400
12011402,徐官屯街,天津市市辖区武清区徐官屯街,12011400
12011403,东蒲洼街,天津市市辖区武清区东蒲洼街,12011400
12011404,黄庄街,天津市市辖区武清区黄庄街,12011400
12011405,下朱庄街,天津市市辖区武清区下朱庄街,12011400
12011406,曹子里乡,天津市市辖区武清区曹子里乡,12011400
12011407,梅厂镇,天津市市辖区武清区梅厂镇,12011400
12011408,大黄堡乡,天津市市辖区武清区大黄堡乡,12011400
12011409,上马台镇,天津市市辖区武清区上马台镇,12011400
12011410,大碱厂镇,天津市市辖区武清区大碱厂镇,12011400
12011411,崔黄口镇,天津市市辖区武清区崔黄口镇,12011400
12011412,大良镇,天津市市辖区武清区大良镇,12011400
12011413,下伍旗镇,天津市市辖区武清区下伍旗镇,12011400
12011414,河北屯镇,天津市市辖区武清区河北屯镇,12011400
12011415,南蔡村镇,天津市市辖区武清区南蔡村镇,12011400
12011416,大孟庄镇,天津市市辖区武清区大孟庄镇,12011400
12011417,泗村店镇,天津市市辖区武清区泗村店镇,12011400
12011418,河西务镇,天津市市辖区武清区河西务镇,12011400
12011419,高村乡,天津市市辖区武清区高村乡,12011400
12011420,城关镇,天津市市辖区武清区城关镇,12011400
12011421,白古屯乡,天津市市辖区武清区白古屯乡,12011400
12011422,大王古庄镇,天津市市辖区武清区大王古庄镇,12011400
12011423,东马圈镇,天津市市辖区武清区东马圈镇,12011400
12011424,豆张庄乡,天津市市辖区武清区豆张庄乡,12011400
12011425,黄花店镇,天津市市辖区武清区黄花店镇,12011400
12011426,石各庄镇,天津市市辖区武清区石各庄镇,12011400
12011427,陈咀镇,天津市市辖区武清区陈咀镇,12011400
12011428,王庆坨镇,天津市市辖区武清区王庆坨镇,12011400
12011429,汊沽港镇,天津市市辖区武清区汊沽港镇,12011400
12011430,国营武清农场,天津市市辖区武清区国营武清农场,12011400
12011499,不详乡镇,天津市市辖区武清区不详乡镇,12011400
12011500,宝坻区,天津市市辖区宝坻区,12010000
12011501,宝平街,天津市市辖区宝坻区宝平街,12011500
12011502,牛道口镇,天津市市辖区宝坻区牛道口镇,12011500
12011503,高家庄镇,天津市市辖区宝坻区高家庄镇,12011500
12011504,霍各庄镇,天津市市辖区宝坻区霍各庄镇,12011500
12011505,史各庄镇,天津市市辖区宝坻区史各庄镇,12011500
12011506,新安镇,天津市市辖区宝坻区新安镇,12011500
12011507,方家庄镇,天津市市辖区宝坻区方家庄镇,12011500
12011508,新开口镇,天津市市辖区宝坻区新开口镇,12011500
12011509,口东镇,天津市市辖区宝坻区口东镇,12011500
12011510,王卜庄镇,天津市市辖区宝坻区王卜庄镇,12011500
12011511,马家店镇,天津市市辖区宝坻区马家店镇,12011500
12011512,大钟庄镇,天津市市辖区宝坻区大钟庄镇,12011500
12011513,郝各庄镇,天津市市辖区宝坻区郝各庄镇,12011500
12011514,林亭口镇,天津市市辖区宝坻区林亭口镇,12011500
12011515,大口屯镇,天津市市辖区宝坻区大口屯镇,12011500
12011516,牛家牌镇,天津市市辖区宝坻区牛家牌镇,12011500
12011517,周良庄镇,天津市市辖区宝坻区周良庄镇,12011500
12011518,八门城镇,天津市市辖区宝坻区八门城镇,12011500
12011519,黄庄镇,天津市市辖区宝坻区黄庄镇,12011500
12011520,大白庄镇,天津市市辖区宝坻区大白庄镇,12011500
12011521,大唐庄镇,天津市市辖区宝坻区大唐庄镇,12011500
12011522,尔王庄镇,天津市市辖区宝坻区尔王庄镇,12011500
12011524,海滨街,天津市市辖区宝坻区海滨街,12011500
12011525,钰华街,天津市市辖区宝坻区钰华街,12011500
12011599,不详乡镇,天津市市辖区宝坻区不详乡镇,12011500
12011600,滨海新区,天津市市辖区滨海新区,12010000
12011601,塘沽新港街,天津市市辖区滨海新区塘沽新港街,12011600
12011602,塘沽于家堡街,天津市市辖区滨海新区塘沽于家堡街,12011600
12011603,塘沽新北街,天津市市辖区滨海新区塘沽新北街,12011600
12011604,塘沽向阳街,天津市市辖区滨海新区塘沽向阳街,12011600
12011605,塘沽杭州道街,天津市市辖区滨海新区塘沽杭州道街,12011600
12011606,塘沽新河街,天津市市辖区滨海新区塘沽新河街,12011600
12011607,塘沽新村街,天津市市辖区滨海新区塘沽新村街,12011600
12011608,塘沽大沽街,天津市市辖区滨海新区塘沽大沽街,12011600
12011609,塘沽北塘街,天津市市辖区滨海新区塘沽北塘街,12011600
12011610,塘沽渤海石油街,天津市市辖区滨海新区塘沽渤海石油街,12011600
12011611,塘沽胡家园街,天津市市辖区滨海新区塘沽胡家园街,12011600
12011612,塘沽新城镇,天津市市辖区滨海新区塘沽新城镇,12011600
12011613,塘沽开发区,天津市市辖区滨海新区塘沽开发区,12011600
12011614,塘沽保税区,天津市市辖区滨海新区塘沽保税区,12011600
12011615,塘沽地址不详,天津市市辖区滨海新区塘沽地址不详,12011600
12011621,汉沽寨上街,天津市市辖区滨海新区汉沽寨上街,12011600
12011622,汉沽汉沽街,天津市市辖区滨海新区汉沽汉沽街,12011600
12011623,汉沽河西街,天津市市辖区滨海新区汉沽河西街,12011600
12011624,汉沽大田镇,天津市市辖区滨海新区汉沽大田镇,12011600
12011625,汉沽杨家泊镇,天津市市辖区滨海新区汉沽杨家泊镇,12011600
12011627,汉沽茶淀镇,天津市市辖区滨海新区汉沽茶淀镇,12011600
12011628,汉沽地址不详,天津市市辖区滨海新区汉沽地址不详,12011600
12011631,大港太平镇,天津市市辖区滨海新区大港太平镇,12011600
12011632,大港中塘镇,天津市市辖区滨海新区大港中塘镇,12011600
12011633,大港小王庄镇,天津市市辖区滨海新区大港小王庄镇,12011600
12011634,大港古林街,天津市市辖区滨海新区大港古林街,12011600
12011635,大港胜利街,天津市市辖区滨海新区大港胜利街,12011600
12011636,大港迎宾街,天津市市辖区滨海新区大港迎宾街,12011600
12011637,大港海滨街,天津市市辖区滨海新区大港海滨街,12011600
12011638,大港港西街,天津市市辖区滨海新区大港港西街,12011600
12011639,大港采油二厂,天津市市辖区滨海新区大港采油二厂,12011600
12011640,大港采油三厂,天津市市辖区滨海新区大港采油三厂,12011600
12011641,大港团泊洼,天津市市辖区滨海新区大港团泊洼,12011600
12011642,大港地址不详,天津市市辖区滨海新区大港地址不详,12011600
12011651,空港加工区,天津市市辖区滨海新区空港加工区,12011600
12011699,不详乡镇,天津市市辖区滨海新区不详乡镇,12011600
12019900,不详县,天津市市辖区不详县,12010000
12019999,不详乡镇,天津市市辖区不详县不详乡镇,12019900
12020000,县,天津市县,12000000
12022100,宁河县,天津市县宁河县,12020000
12022101,芦台镇,天津市县宁河县芦台镇,12022100
12022104,大北涧沽镇,天津市县宁河县大北涧沽镇,12022100
12022106,七里海镇,天津市县宁河县七里海镇,12022100
12022107,北淮淀乡,天津市县宁河县北淮淀乡,12022100
12022108,表口乡,天津市县宁河县表口乡,12022100
12022109,东棘坨镇,天津市县宁河县东棘坨镇,12022100
12022110,潘庄镇,天津市县宁河县潘庄镇,12022100
12022112,造甲城镇,天津市县宁河县造甲城镇,12022100
12022113,宁河镇,天津市县宁河县宁河镇,12022100
12022114,廉庄子乡,天津市县宁河县廉庄子乡,12022100
12022117,苗庄镇,天津市县宁河县苗庄镇,12022100
12022118,板桥镇,天津市县宁河县板桥镇,12022100
12022120,岳龙镇,天津市县宁河县岳龙镇,12022100
12022121,丰台镇,天津市县宁河县丰台镇,12022100
12022199,不详乡镇,天津市县宁河县不详乡镇,12022100
12022300,静海县,天津市县静海县,12020000
12022301,静海镇,天津市县静海县静海镇,12022300
12022302,双塘镇,天津市县静海县双塘镇,12022300
12022304,梁头镇,天津市县静海县梁头镇,12022300
12022305,大丰堆镇,天津市县静海县大丰堆镇,12022300
12022307,陈官屯镇,天津市县静海县陈官屯镇,12022300
12022308,唐官屯镇,天津市县静海县唐官屯镇,12022300
12022310,西翟庄镇,天津市县静海县西翟庄镇,12022300
12022312,蔡公庄镇,天津市县静海县蔡公庄镇,12022300
12022314,杨成庄乡,天津市县静海县杨成庄乡,12022300
12022315,团泊镇,天津市县静海县团泊镇,12022300
12022316,中旺镇,天津市县静海县中旺镇,12022300
12022318,独流镇,天津市县静海县独流镇,12022300
12022320,良王庄乡,天津市县静海县良王庄乡,12022300
12022322,王口镇,天津市县静海县王口镇,12022300
12022324,子牙镇,天津市县静海县子牙镇,12022300
12022326,台头镇,天津市县静海县台头镇,12022300
12022327,沿庄镇,天津市县静海县沿庄镇,12022300
12022328,大邱庄镇,天津市县静海县大邱庄镇,12022300
12022399,不详乡镇,天津市县静海县不详乡镇,12022300
12022500,蓟县,天津市县蓟县,12020000
12022501,渔阳镇,天津市县蓟县渔阳镇,12022500
12022502,洇溜镇,天津市县蓟县洇溜镇,12022500
12022503,官庄镇,天津市县蓟县官庄镇,12022500
